0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,target
-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,-0.019852638244628906,0.04729759693145752,-0.03582453522383844,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0.19080057740211487,-0.10794329643249512,0.0006766073526449645,0
-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,-0.10411381721496582,-0.19324982166290283,-0.05035247479047911,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0.04037979245185852,-0.1551324725151062,-0.03873518375189633,0
0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,0.14844930171966553,-0.08255746960639954,-0.026585157687055272,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,-0.048331499099731445,-0.01724421977996826,-0.032023024893597096,0
0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,0.15541031956672668,-0.07757565379142761,-0.02194148442254118,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,-0.08633136749267578,-0.05429714918136597,-0.048676059195884136,0
-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,-0.10165005922317505,-0.1923840045928955,-0.05705350206741677,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0.039575546979904175,-0.1593925952911377,-0.03844650295212659,0
-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,-0.021579742431640625,0.04666692018508911,-0.03528080721204674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,0.033044904470443726,-0.1661049723625183,-0.04299922232159048,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,-0.10671073198318481,-0.176194965839386,-0.05650458043070827,0
-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,-0.024273216724395752,0.055997371673583984,-0.0355272965491622,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0.18730834126472473,-0.116752028465271,-0.007719363580122263,0
-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,-0.14546096324920654,0.05796802043914795,-0.041233243063970804,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0.19324368238449097,-0.09744477272033691,0.009682884972761485,0
-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,-0.14158141613006592,0.06808072328567505,-0.04453378205880654,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0.19207465648651123,-0.1059720516204834,0.006474830804734211,0
